customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group
9778-OGKQZ,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.0,6782.15,No,61 - 72
7408-OFWXJ,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.8,6510.45,No,61 - 72
6007-TCTST,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8476.5,No,61 - 72
2252-NKNSI,Male,No,No,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,85.15,4461.85,No,49 - 60
8713-IGZSO,Male,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.85,62.0,No,1 - 12
7905-TVXTA,Female,No,No,No,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.35,352.65,No,1 - 12
7695-PKLCZ,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.5,1424.9,No,61 - 72
2382-BCKQJ,Female,No,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,6413.65,Yes,61 - 72
8374-UULRV,Male,No,No,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.05,6309.65,No,61 - 72
2207-NHRJK,Male,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.8,50.8,Yes,1 - 12
3224-DFQNQ,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,89.0,5898.6,No,61 - 72
5275-PMFUT,Male,No,Yes,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.8,4719.75,No,61 - 72
4795-UXVCJ,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.8,457.3,No,25 - 36
9777-IQHWP,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),93.4,5822.3,No,61 - 72
0947-MUGVO,Male,Yes,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,1463.5,Yes,13 - 24
9944-HKVVB,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,307.4,Yes,1 - 12
4124-MMETB,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,2104.55,Yes,13 - 24
3671-SHRSP,Male,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,319.15,Yes,1 - 12
0979-MOZQI,Male,No,Yes,No,No,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),39.0,2337.45,No,61 - 72
2732-ISEZX,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.5,104.3,No,1 - 12
3313-QKNKB,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,85.55,5084.65,Yes,49 - 60
0323-XWWTN,Male,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,26.4,121.25,No,1 - 12
1937-OTUKY,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),98.2,7015.9,No,61 - 72
1573-LGXBA,Male,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),97.55,5598.0,No,49 - 60
1764-VUUMT,Male,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.95,1269.1,No,61 - 72
5073-WXOYN,Female,No,No,No,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.8,3027.4,Yes,49 - 60
4713-ZBURT,Male,No,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.7,4634.35,No,37 - 48
3050-GBUSH,Female,No,No,No,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.8,113.95,No,1 - 12
0207-MDKNV,Female,No,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,1582.75,Yes,13 - 24
7876-AEHIG,Female,No,No,Yes,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),60.15,3077.0,No,49 - 60
7945-HLKEA,Female,No,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,64.75,4039.5,No,49 - 60
9342-VNIMQ,Male,No,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.65,1665.2,No,25 - 36
9851-KIELU,Male,No,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.1,1043.3,Yes,1 - 12
3523-BRGUW,Male,Yes,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.3,504.2,No,25 - 36
3908-BLSYF,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.9,497.55,Yes,1 - 12
3199-NPKCN,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.25,7511.65,No,61 - 72
5170-PTRKA,Female,No,Yes,Yes,No,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),35.8,1782.0,No,49 - 60
4661-NJEUX,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.05,20.05,No,1 - 12
2123-AGEEN,Female,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,609.65,No,1 - 12
1258-YMZNM,Female,Yes,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),110.5,2857.6,No,25 - 36
0048-LUMLS,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),91.2,3247.55,No,37 - 48
7549-MYGPK,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.55,6215.35,Yes,61 - 72
5898-IGSLP,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.3,2823.0,No,25 - 36
3804-RVTGV,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.85,5017.9,Yes,49 - 60
6259-WJQLC,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),81.1,2619.25,No,25 - 36
9227-LUNBG,Female,No,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.6,24.6,Yes,1 - 12
7997-EASSD,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.2,4965.1,No,61 - 72
0730-KOAVE,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.3,2679.7,No,25 - 36
8975-SKGRX,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.1,8310.55,No,61 - 72
0678-RLHVP,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,5682.25,No,49 - 60
4315-MURBD,Female,No,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.9,1120.95,Yes,1 - 12
2267-FPIMA,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.4,4914.9,No,49 - 60
1051-GEJLJ,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.5,27.55,No,1 - 12
9734-YWGEX,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.3,923.5,Yes,1 - 12
2719-BDAQO,Male,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.85,1625.65,Yes,13 - 24
5285-MVEHD,Female,No,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.6,6068.65,No,49 - 60
0379-DJQHR,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.35,5398.6,No,61 - 72
0781-LKXBR,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,918.6,Yes,1 - 12
5543-QDCRY,Male,No,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.4,234.85,No,1 - 12
0297-RBCSG,Male,No,No,No,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.35,1231.85,No,13 - 24
4694-PHWFW,Female,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,170.9,No,1 - 12
0835-JKADZ,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.25,7984.15,No,61 - 72
1907-UBQFC,Male,Yes,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.85,688.65,Yes,1 - 12
7508-SMHXL,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),89.0,1288.3,No,13 - 24
3865-YIOTT,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.1,7848.5,No,61 - 72
5993-BQHEA,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.05,267.0,No,1 - 12
6024-RUGGH,Male,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.2,1798.9,No,61 - 72
6513-EECDB,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,73.55,Yes,1 - 12
3956-CJUST,Female,Yes,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.4,1643.55,No,13 - 24
4079-WWQQQ,Male,No,No,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.55,4807.45,No,61 - 72
6103-BOCOU,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.7,2193.0,No,25 - 36
5149-TGWDZ,Female,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,104.55,2239.4,No,13 - 24
7471-WNSUF,Male,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.15,1505.9,No,49 - 60
8942-DBMHZ,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.45,255.35,No,1 - 12
4301-VVZKA,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1189.4,No,13 - 24
9199-PWQVC,Female,No,Yes,No,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),79.7,4786.15,No,61 - 72
4824-GUCBY,Female,Yes,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.7,1820.9,No,13 - 24
5393-HJZSM,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.3,2404.15,No,25 - 36
7074-IEVOJ,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.4,205.05,Yes,1 - 12
9625-QSTYE,Female,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.15,952.3,Yes,13 - 24
0862-PRCBS,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),103.75,7039.45,No,61 - 72
8812-ZRHFP,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,86.45,2538.05,No,25 - 36
5146-CBVOE,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.1,1212.85,No,13 - 24
0454-OKRCT,Male,No,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),80.6,2651.1,No,25 - 36
5787-KXGIY,Male,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.3,1304.8,No,61 - 72
4750-ZRXIU,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,360.1,Yes,1 - 12
4198-VFOEA,Female,No,No,No,No,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,33.6,435.45,No,1 - 12
6630-UJZMY,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.25,308.05,No,1 - 12
6400-BWQKW,Female,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.05,434.5,Yes,1 - 12
2692-AQCPF,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.05,7118.9,No,61 - 72
0347-UBKUZ,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,320.45,No,13 - 24
0835-DUUIQ,Female,No,No,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),21.05,531.55,No,13 - 24
0811-GSDTP,Female,No,No,Yes,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.15,382.2,No,13 - 24
7567-ECMCM,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.85,2001.0,No,13 - 24
6115-ZTBFQ,Female,No,Yes,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.5,4919.7,No,61 - 72
6353-BRMMA,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.1,5645.8,No,49 - 60
6680-WKXRZ,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.4,215.8,Yes,1 - 12
6231-WFGFH,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.5,77.6,No,1 - 12
9904-EHEVJ,Female,Yes,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.35,2896.55,No,25 - 36
7028-DVOIQ,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3395.8,Yes,25 - 36
6169-PPETC,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.5,759.35,No,25 - 36
4208-UFFGW,Male,Yes,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95,85.15,Yes,1 - 12
8584-KMVXD,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.6,535.55,No,1 - 12
8467-WYNSR,Male,No,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.1,1253.15,No,13 - 24
0851-DFJKB,Female,No,No,No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.95,955.15,No,13 - 24
5382-SOYZL,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2162.6,No,13 - 24
9448-REEVD,Male,No,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,44.7,Yes,1 - 12
3261-CQXOL,Female,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.45,1813.35,No,61 - 72
8388-FYNPZ,Male,No,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,56.75,245.15,No,1 - 12
4002-BQWPQ,Male,No,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),81.75,2028.8,No,25 - 36
5651-YLPRD,Female,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.1,2723.75,No,25 - 36
2826-DXLQO,Male,Yes,Yes,No,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.8,220.45,No,1 - 12
4378-BZYFP,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.5,365.8,No,13 - 24
9489-UTFKA,Male,Yes,Yes,No,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.9,551.95,No,1 - 12
4849-PYRLQ,Female,Yes,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),73.25,4054.2,No,49 - 60
9117-SHLZX,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,Yes,1 - 12
9889-TMAHG,Male,Yes,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,832.35,Yes,1 - 12
4541-RMRLG,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.25,112.3,Yes,1 - 12
7764-BDPEE,Male,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.85,60.65,No,1 - 12
3429-IFLEM,Female,No,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5550.1,No,61 - 72
3158-MOERK,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,174.8,Yes,1 - 12
7294-TMAOP,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.55,90.55,Yes,1 - 12
5002-GCQFH,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.85,4733.1,No,49 - 60
0556-FJEGU,Male,No,No,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),70.1,4048.95,No,49 - 60
8919-FYFQZ,Male,Yes,Yes,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.35,1359.7,Yes,37 - 48
0604-THJFP,Female,No,Yes,Yes,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),75.95,4542.35,No,49 - 60
2834-JRTUA,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.05,7532.15,Yes,61 - 72
5875-YPQFJ,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,Yes,1 - 12
5879-SESNB,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,888.65,No,1 - 12
6646-QVXLR,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.75,6383.35,Yes,61 - 72
6461-PPAXN,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),54.95,1916.0,No,25 - 36
3318-ISQFQ,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.5,413.0,No,13 - 24
1106-HRLKZ,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.6,808.95,No,37 - 48
2483-XSSMZ,Female,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,47.85,1886.4,No,37 - 48
8603-IJWDN,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.6,86.6,Yes,1 - 12
8165-ZJRNM,Female,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.75,1679.25,No,61 - 72
9369-XFEHK,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.6,2656.5,Yes,25 - 36
2604-XVDAM,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),43.8,540.95,No,1 - 12
3717-OFRTN,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.75,19.75,No,1 - 12
9046-JBFWA,Male,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.15,537.35,No,25 - 36
3280-NMUVX,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.6,678.8,No,25 - 36
1206-EHBDD,Female,No,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),80.3,4513.65,No,49 - 60
8361-LBRDI,Female,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.35,1423.85,No,49 - 60
4883-KCPZJ,Female,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.25,555.4,No,13 - 24
9108-EQPNQ,Female,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),26.1,225.55,No,1 - 12
7277-KAMWT,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.0,268.45,No,13 - 24
3842-IYKUE,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.3,2917.5,Yes,25 - 36
6641-XRPSU,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.0,2416.1,Yes,25 - 36
1374-DMZUI,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,424.45,Yes,1 - 12
2545-LXYVJ,Male,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.7,1492.1,No,61 - 72
3234-VKACU,Male,No,No,No,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.3,132.4,No,1 - 12
8357-EQXFO,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,660.9,Yes,1 - 12
1989-PRJHP,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1893.95,Yes,25 - 36
8120-JDCAM,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.55,284.9,No,1 - 12
8917-FAEMR,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.85,784.25,No,37 - 48
7047-YXDMZ,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.0,417.7,No,13 - 24
2858-EIMXH,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.85,5016.25,No,49 - 60
9524-EGPJC,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.1,1612.75,Yes,13 - 24
6993-OHLXR,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.95,119.75,Yes,1 - 12
8818-XYFCQ,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.55,3204.65,Yes,25 - 36
6419-ZTTLE,Male,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,20.75,485.2,No,13 - 24
0929-HYQEW,Male,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,160.85,No,1 - 12
6614-YOLAC,Female,No,Yes,Yes,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,58.65,4145.25,No,61 - 72
7426-RHZGU,Male,No,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9,827.45,No,1 - 12
4065-JJAVA,Female,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.5,49.5,No,1 - 12
4695-VADHF,Male,No,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.45,990.85,Yes,13 - 24
3863-IUBJR,Male,No,Yes,Yes,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),53.65,696.35,Yes,1 - 12
7649-SIJJF,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.1,5585.4,No,61 - 72
9361-YNQWJ,Female,No,No,No,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),24.4,1601.2,No,61 - 72
3748-FVMZZ,Male,No,No,No,No,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.05,162.45,No,1 - 12
